id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,fcst_greater_than_baseline,slope_val_acc,var_val_acc,gap_val_acc,p_sigmoid,p_mc,p_above_goal,last_train_acc,last_train_loss,last_val_acc,last_val_loss
31,32,"[204, 408]",1,[7],"[99, 11, 11, 55]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0655108914701854,0.0,0.95,32,False,xavier_normal,cosine,{'T_max': 50},155375,[0.6787009928740707],[0.5490196078431373],[0.5879429280757904],[0.744140625],[],[],0.894140625,3.5543478699424976e-07,False,0.0,0.0,0.0,6.192378514387337e-06,0.0,1.8577135543162015e-06,0.5490196078431373,0.6787009928740707,0.744140625,0.5879429280757904
20,1024,"[204, 408, 816, 1632]",3,"[1, 2, 3]","[7, 17, 22, 30, 32, 41, 46, 56, 57, 63, 72, 86, 99]",triangular,13,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.001156372984008507,0.001,0.8,1024,True,xavier_normal,step,"{'step_size': 5, 'gamma': 0.5}",282500,"[0.6931716799736023, 0.6934611797332764, 0.6927818655967712]","[0.5245098039215687, 0.5, 0.5159313725490197]","[0.6926009654998779, 0.692599892616272, 0.6925983428955078]","[0.521484375, 0.521484375, 0.521484375]",[],[],0.770734375,2.9247724280169832e-08,False,0.0,0.0,0.0,5.247677082707673e-07,0.0,1.5743031248123022e-07,0.5159313725490197,0.6927818655967712,0.521484375,0.6925983428955078
18,512,"[204, 408, 816, 1632]",3,"[1, 2, 4]","[13, 20, 25, 25, 27, 34, 35, 36, 43, 51, 57, 65, 76, 94]",inv_pyramid,14,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00020225155654263356,0.0001,0.99,512,False,xavier_uniform,cosine,{'T_max': 50},254250,"[0.693632185459137, 0.6937112808227539, 0.6934451215407428]","[0.5245098039215687, 0.5220588235294118, 0.5220588235294118]","[0.6935473084449768, 0.69354647397995, 0.6935439109802246]","[0.521484375, 0.521484375, 0.521484375]",[],[],0.770484375,2.9097091940348772e-08,False,0.0,0.0,0.0,5.221504202955272e-07,0.0,1.566451260886582e-07,0.5220588235294118,0.6934451215407428,0.521484375,0.6935439109802246
23,256,"[204, 408, 816, 1632]",3,"[1, 3, 7]","[88, 75, 74, 48, 42, 29, 42, 48, 74, 75, 88]",hourglass,10,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.0002736146538133412,1e-05,,256,True,kaiming_uniform,none,{},324875,"[0.7051281929016113, 0.6986378022268707, 0.7012483734710544]","[0.5245098039215687, 0.5196078431372549, 0.5073529411764706]","[0.6989205479621887, 0.6958951354026794, 0.6926380395889282]","[0.521484375, 0.521484375, 0.521484375]",[],[],0.769734375,2.8649687637469387e-08,False,0.0,0.0,0.0,5.143766188436747e-07,0.0,1.543129856531024e-07,0.5073529411764706,0.7012483734710544,0.521484375,0.6926380395889282
9,256,"[204, 408, 816, 1632]",3,"[1, 3, 7]","[91, 88, 80, 73, 72, 51, 44, 44, 38, 37, 35, 22, 3]",pyramid,13,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.adam.Adam'>,0.000602683458612075,1e-06,,256,False,kaiming_uniform,step,"{'step_size': 10, 'gamma': 0.9}",127125,"[0.6935827732086182, 0.700980477473315, 0.6971455309905258]","[0.5441176470588235, 0.5122549019607843, 0.5098039215686274]","[0.6926551759243011, 0.6925458610057831, 0.6923554241657257]","[0.521484375, 0.521484375, 0.521484375]",[],[],0.769734375,2.8649687637469387e-08,False,0.0,0.0,0.0,5.143766188436747e-07,0.0,1.543129856531024e-07,0.5098039215686274,0.6971455309905258,0.521484375,0.6923554241657257
19,128,"[204, 408, 816, 1632]",3,"[2, 6, 13]","[64, 18, 53, 60, 57, 65, 76, 11, 46, 87, 33, 6, 91, 86, 69, 64, 80, 18, 7, 73, 34, 66, 50, 77]",irregular,24,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00024371540765642796,1e-05,,128,True,xavier_normal,step,"{'step_size': 10, 'gamma': 0.5}",268375,"[0.7002614362567079, 0.7037719277774587, 0.6958000180768031]","[0.4803921568627451, 0.49264705882352944, 0.5049019607843137]","[0.6925911605358124, 0.6924362033605576, 0.6922684162855148]","[0.521484375, 0.521484375, 0.521484375]",[],[],0.768234375,2.7774762785423916e-08,False,0.0,0.0,0.0,4.991745029021866e-07,0.0,1.49752350870656e-07,0.5049019607843137,0.6958000180768031,0.521484375,0.6922684162855148
22,32,"[204, 408, 816, 1632]",3,"[7, 20, 46]","[100, 75, 62, 53, 53, 48, 40, 39, 26, 25, 20, 14, 14, 14, 20, 25, 26, 39, 40, 48, 53, 53, 62, 75, 100]",hourglass,24,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0005487765132012066,1e-05,,32,False,xavier_normal,cosine,{'T_max': 50},310750,"[0.6951791270106447, 0.6939510691399667, 0.6922556746239755]","[0.5245098039215687, 0.5098039215686274, 0.5232843137254902]","[0.6925794705748558, 0.6926684007048607, 0.6934478022158146]","[0.521484375, 0.521484375, 0.521484375]",[],[],0.7599843749999999,2.3404917779304074e-08,False,0.0,0.0,0.0,4.232469643552377e-07,0.0,1.2697408930657133e-07,0.5232843137254902,0.6922556746239755,0.521484375,0.6934478022158146
1,32,"[204, 408, 816, 1632]",3,"[7, 20, 46]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[0.9667413187961952, 0.7835821415863785, 0.7139830974971547]","[0.5343137254901961, 0.5857843137254902, 0.5514705882352942]","[0.6807167232036591, 0.7040082141757011, 0.6457301378250122]","[0.55859375, 0.53125, 0.546875]",[],[],0.7421935055846618,1.6069062607578926e-08,False,-0.00030048076923076925,0.0001254611545138889,0.001953125,2.9578399357573803e-07,0.0,8.873519807272143e-08,0.5514705882352942,0.7139830974971547,0.546875,0.6457301378250122
24,512,"[204, 408, 816, 1632]",3,"[1, 2, 4]","[93, 79, 51, 28, 7, 28, 51, 79, 93]",hourglass,8,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.045142268598243634,0.0001,,512,False,xavier_uniform,step,"{'step_size': 10, 'gamma': 0.5}",339000,"[0.6902334690093994, 4134457.0, 37439.89156393911]","[0.5245098039215687, 0.47058823529411764, 0.5220588235294118]","[2167534.75, 510.326904296875, 0.9922049045562744]","[0.478515625, 0.521484375, 0.478515625]",[],[],0.727515625,1.1666367779512528e-08,False,0.0,0.0004102918836805555,-0.021484375,2.192856782349636e-07,0.0,6.57857034704891e-08,0.5220588235294118,37439.89156393911,0.478515625,0.9922049045562744
16,64,"[204, 408, 816, 1632]",3,"[4, 11, 24]","[94, 85, 81, 81, 79, 75, 55, 45, 40, 38, 35, 34, 28, 26, 23, 23, 17, 15, 12, 5, 4]",pyramid,21,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.0006585104721427294,1e-05,,64,False,xavier_uniform,none,{},226000,"[0.6969408743521747, 0.6947798016024571, 0.6963252284947563]","[0.4852941176470588, 0.5, 0.48161764705882354]","[0.6965210065245628, 0.6958909556269646, 0.6948372721672058]","[0.478515625, 0.478515625, 0.478515625]",[],[],0.722515625,1.0559459870076281e-08,False,0.0,0.0,0.0,2.0005277801906556e-07,0.0,6.001583340571968e-08,0.48161764705882354,0.6963252284947563,0.478515625,0.6948372721672058
32,32,"[204, 408]",1,[7],"[50, 92, 90, 55, 256]",mutated,25,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.0021515234499361693,0.0,0.95,32,False,xavier_normal,cosine,{'T_max': 50},42375,[0.7022278682858336],[0.4950980392156863],[0.6779730543494225],[0.56640625],[],[],0.71640625,9.235193437373506e-09,False,0.0,0.0,0.0,1.7704319976751306e-07,0.0,5.3112959930253925e-08,0.4950980392156863,0.7022278682858336,0.56640625,0.6779730543494225
29,32,"[204, 408]",1,[7],"[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,[0.9667413187961952],[0.5343137254901961],[0.6807167232036591],[0.55859375],[],[],0.70859375,7.7612586012907e-09,False,0.0,0.0,0.0,1.5143308226319927e-07,0.0,4.5429924678959786e-08,0.5343137254901961,0.9667413187961952,0.55859375,0.6807167232036591
26,32,"[204, 408, 816]",2,"[7, 20]","[28, 23, 17, 17, 23, 28]",hourglass,5,<class 'torch.nn.modules.activation.GELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.03903304514522225,1e-06,,32,True,kaiming_uniform,exponential,{'gamma': 0.99},14125,"[0.9667413187961952, 0.7835821415863785]","[0.5343137254901961, 0.5857843137254902]","[0.6807167232036591, 0.7040082141757011]","[0.55859375, 0.53125]",[],[],0.68125,4.089944749315679e-09,False,0.0,0.0,0.0,8.764275935165565e-08,0.0,2.62928278054967e-08,0.5857843137254902,0.7835821415863785,0.53125,0.7040082141757011
30,256,"[204, 408]",1,[1],"[89, 80, 78, 61, 60, 57, 52, 48, 37, 22, 8, 22, 37, 48, 52, 57, 60, 61, 78, 80, 89]",hourglass,20,<class 'torch.nn.modules.activation.ELU'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.00011353760357248227,0.0,,256,True,xavier_normal,exponential,{'gamma': 0.95},14127,[1.3513230085372925],[0.47549019607843135],[0.6932221055030823],[0.478515625],[],[],0.628515625,8.027186409540896e-10,False,0.0,0.0,0.0,3.0526091207678804e-08,0.0,9.157827362303642e-09,0.47549019607843135,1.3513230085372925,0.478515625,0.6932221055030823
15,1024,"[204, 408, 816, 1632]",3,"[1, 2, 3]","[99, 99, 95, 54, 47, 27, 26, 24, 17, 24, 26, 27, 47, 54, 95, 99, 99]",hourglass,16,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.sgd.SGD'>,0.02579930544955364,1e-05,0.9,1024,True,kaiming_uniform,cosine,{'T_max': 10},211875,"[10.432823181152344, 89.20540618896484, 1.0198365449905396]","[0.47058823529411764, 0.5245098039215687, 0.5147058823529411]","[0.7110846042633057, 0.6973158121109009, 0.7087550759315491]","[0.521484375, 0.525390625, 0.44921875]",[],[],0.59921875,0.0,False,-0.0361328125,0.0012266370985243057,-0.07421875,1.6578582664918238e-08,0.0,4.973574799475472e-09,0.5147058823529411,1.0198365449905396,0.44921875,0.7087550759315491
