id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc
111,32,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[47, 47, 47, 47, 47, 98, 50, 32, 32, 50, 98, 198, 303, 332, 359, 484]",mutated,50,<class 'torch.nn.modules.activation.Sigmoid'>,0.4,<class 'torch.optim.adam.Adam'>,0.00010350508306774447,0.01,,32,False,kaiming_normal,cosine,{'T_max': 10},1105,"[1.495264967282613, 1.4896015900152701, 1.4193116338164717, 1.4191961641664859]","[0.25925925925925924, 0.23148148148148148, 0.25, 0.2569444444444444]","[1.3954885426689596, 1.382970368160921, 1.3841890727772432, 1.3985901229521807]","[0.33088235294117646, 0.33088235294117646, 0.23529411764705882, 0.23529411764705882]",[],[],0.29063118996622755,0.23529411764705882,0.0,False,0.2569444444444444,1.4191961641664859,0.23529411764705882,1.3985901229521807,-0.03083491461100569,0.0022842776816608995,-0.06372549019607843
86,256,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[459, 413, 293, 283, 338, 21, 405, 95, 272, 343, 52, 482, 356, 315, 279, 95]",irregular,16,<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.027168404897476725,1e-05,,256,True,kaiming_uniform,none,{},1118,"[1.4524199962615967, 104704.8359375, 378.5091247558594, 3980.9853289568864, 23798.502624963832, 2136.2259675202545]","[0.25925925925925924, 0.26851851851851855, 0.2638888888888889, 0.2569444444444444, 0.2462962962962963, 0.24259259259259258]","[101372.484375, 398.7724609375, 6556.30859375, 23014.34375, 2757.697998046875, 59876.3515625]","[0.23529411764705882, 0.23529411764705882, 0.21323529411764705, 0.22058823529411764, 0.23529411764705882, 0.23529411764705882]",[],[],0.2338992779137633,0.23529411764705882,0.0,False,0.24259259259259258,2136.2259675202545,0.23529411764705882,59876.3515625,0.0,7.95967896962707e-05,0.00735294117647059
98,1024,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[168, 239, 332, 71, 299, 435, 6, 479, 340]",irregular,9,<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.sgd.SGD'>,0.0055740613827766,0.01,0.95,1024,False,kaiming_normal,exponential,{'gamma': 0.95},1274,"[1.4506207704544067, 1.4360703229904175, 1.4129713773727417, 1.393211841583252, 1.3851139545440674, 1.3923966884613037]","[0.24074074074074073, 0.23148148148148148, 0.23148148148148148, 0.2638888888888889, 0.26296296296296295, 0.26296296296296295]","[1.4913181066513062, 1.4559965133666992, 1.4208523035049438, 1.3966597318649292, 1.3876407146453857, 1.3903026580810547]","[0.22058823529411764, 0.22058823529411764, 0.23529411764705882, 0.21323529411764705, 0.21323529411764705, 0.33088235294117646]",[],[],0.24689285356853707,0.2264499163156743,0.0,False,0.26296296296296295,1.3923966884613037,0.33088235294117646,1.3903026580810547,0.018693918245264205,0.001743620242214533,0.11029411764705879
93,128,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160]",constant,36,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.00023823848235646197,0.0,,128,False,kaiming_uniform,exponential,{'gamma': 0.9},1209,"[1.4372910261154175, 1.379669189453125, 1.416752228030452, 1.406247991102713, 1.403370244414718, 1.391655644664058]","[0.25925925925925924, 0.2777777777777778, 0.25, 0.2523148148148148, 0.2740740740740741, 0.2759259259259259]","[1.3950507220099955, 1.3983625594307394, 1.3903556501164156, 1.394243597984314, 1.3991391378290512, 1.3995886409983915]","[0.21323529411764705, 0.23529411764705882, 0.23529411764705882, 0.21323529411764705, 0.22058823529411764, 0.22058823529411764]",[],[],0.22783418400031483,0.22058823529411764,0.0,False,0.2759259259259259,1.391655644664058,0.22058823529411764,1.3995886409983915,0.0012462612163509474,8.410226835832375e-05,-0.0029411764705882526
105,512,"[54, 108, 216, 432, 864, 1080]",5,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0]","[200, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165]",mutated,2,<class 'torch.nn.modules.activation.ReLU'>,0.0,<class 'torch.optim.adam.Adam'>,0.007882763777628862,0.0001,,512,True,kaiming_uniform,exponential,"{'gamma': 0.95, 'T_max': 50}",286,"[204062.515625, 3501511.75, 31558.43359375, 5236.2998046875, 1165.735385244864]","[0.25925925925925924, 0.26851851851851855, 0.24074074074074073, 0.24305555555555555, 0.24259259259259258]","[3112321.0, 27135.197265625, 4605.62890625, 1065.1500244140625, 181.58277893066406]","[0.23529411764705882, 0.33088235294117646, 0.33088235294117646, 0.33088235294117646, 0.22058823529411764]",[],[],0.30543967629070384,0.22058823529411764,0.0,False,0.24259259259259258,1165.735385244864,0.22058823529411764,181.58277893066406,-0.0030012004801920774,0.0025648788927335638,-0.08639705882352938
109,512,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404]",constant,45,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.0015156676762836112,0.001,0.95,512,True,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.5}",19,"[38539332.0, nan, nan, nan]","[0.24074074074074073, 0.25925925925925924, 0.2638888888888889, 0.2638888888888889]","[nan, nan, nan, nan]","[0.21323529411764705, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705]",[],[],0.21991313276256055,0.21323529411764705,0.0,False,0.2638888888888889,,0.21323529411764705,,0.0,0.0,0.0
107,32,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[269, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269]",constant,15,<class 'torch.nn.modules.activation.GELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.05483294056687357,1e-06,0.8,32,True,kaiming_uniform,exponential,{'gamma': 0.9},15,"[29523296678379.45, nan, nan, nan]","[0.2037037037037037, 0.25925925925925924, 0.2638888888888889, 0.2638888888888889]","[nan, nan, nan, nan]","[0.21323529411764705, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705]",[],[],0.21991313276256055,0.21323529411764705,0.0,False,0.2638888888888889,,0.21323529411764705,,0.0,0.0,0.0
96,64,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[481, 262, 270, 126, 175, 409, 399, 366, 391, 205, 409, 193, 181, 354, 308, 381, 43, 169, 491, 477, 427, 162, 160, 278, 83, 464, 291, 52, 250, 174, 255, 142, 395, 202, 254, 324, 342, 280]",irregular,38,<class 'torch.nn.modules.activation.Sigmoid'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.05345530204162438,0.0001,,64,False,kaiming_uniform,cosine,{'T_max': 100},1248,"[1.4285653829574585, 39.706158532036675, 35.18325268780744, 13.555452240837944, 13.856655742503978, 9.299510779204192]","[0.25925925925925924, 0.2962962962962963, 0.24074074074074073, 0.2337962962962963, 0.25, 0.27037037037037037]","[47.52205074534697, 51.32683114444508, 17.766424291274127, 8.630114667555866, 10.165642570046817, 6.517749029047349]","[0.23529411764705882, 0.33088235294117646, 0.33088235294117646, 0.33088235294117646, 0.21323529411764705, 0.21323529411764705]",[],[],0.2821370064252665,0.21323529411764705,0.0,False,0.27037037037037037,9.299510779204192,0.21323529411764705,6.517749029047349,-0.003738783649052842,0.0030952638408304495,-0.07499999999999998
83,512,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[248, 29, 465, 356, 90, 469, 313, 444, 445, 321, 86, 417, 252, 305, 221, 176, 318, 421, 228, 240, 224, 293, 74, 184, 129, 120, 459, 477, 53, 279, 7, 359, 474, 328, 398, 38]",irregular,36,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.03134244604328273,0.0,,512,False,xavier_normal,cosine,{'T_max': 10},1079,"[1.3912198543548584, nan, nan, nan, nan, nan]","[0.2222222222222222, 0.23148148148148148, 0.2638888888888889, 0.2638888888888889, 0.26296296296296295, 0.26296296296296295]","[inf, nan, nan, nan, nan, nan]","[0.22058823529411764, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705]",[],[],0.2188940817163027,0.21323529411764705,0.0,False,0.26296296296296295,,0.21323529411764705,,-0.0012462612163509474,7.5091311034217645e-06,-0.0014705882352941124
84,128,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[23, 23, 33, 36, 36, 58, 76, 83, 83, 93, 117, 123, 134, 136, 138, 161, 161, 166, 175, 196, 213, 216, 275, 284, 299, 300, 334, 342, 342, 353, 367, 373, 385, 409, 430, 432, 453, 466, 488, 489]",triangular,40,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.03611757025071199,0.001,,128,False,kaiming_uniform,step,"{'step_size': 10, 'gamma': 0.5}",1092,"[1.4029390811920166, 26.869630813598633, 66.92974090576172, 40.53231514824761, 21.789747280544706, 19.133608288235134]","[0.2777777777777778, 0.21296296296296297, 0.24537037037037038, 0.2708333333333333, 0.23148148148148148, 0.25]","[23.898030785953296, 43.15139501235064, 42.68509315041935, 10.549476511338177, 13.240653991699219, 29.986732482910156]","[0.21323529411764705, 0.23529411764705882, 0.22058823529411764, 0.22058823529411764, 0.33088235294117646, 0.21323529411764705]",[],[],0.24817511668771047,0.21323529411764705,0.0,False,0.25,19.133608288235134,0.21323529411764705,29.986732482910156,0.0,0.001743620242214533,-0.030882352941176444
89,1024,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[477, 440, 414, 409, 397, 392, 365, 346, 318, 315, 257, 252, 161, 111, 96, 90, 87, 64, 50, 41, 50, 64, 87, 90, 96, 111, 161, 252, 257, 315, 318, 346, 365, 392, 397, 409, 414, 440, 477]",hourglass,38,<class 'torch.nn.modules.activation.Sigmoid'>,0.1,<class 'torch.optim.sgd.SGD'>,0.012737589873678262,0.01,0.8,1024,True,xavier_normal,step,"{'step_size': 30, 'gamma': 0.5}",1157,"[1.4464850425720215, 1.4013476371765137, 1.3862602710723877, 1.3972806930541992, 1.3963176012039185, 1.39027738571167]","[0.25925925925925924, 0.25, 0.25462962962962965, 0.2337962962962963, 0.2611111111111111, 0.27037037037037037]","[1.409838318824768, 1.389255404472351, 1.3874627351760864, 1.388304591178894, 1.3862812519073486, 1.3875494003295898]","[0.23529411764705882, 0.21323529411764705, 0.21323529411764705, 0.33088235294117646, 0.21323529411764705, 0.21323529411764705]",[],[],0.24162183580466934,0.21323529411764705,0.0,False,0.27037037037037037,1.39027738571167,0.21323529411764705,1.3875494003295898,-0.003738783649052842,0.0018457444252210685,-0.02794117647058822
94,32,"[54, 108, 216, 432, 864, 1080, 1080]",6,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0]","[474, 462, 395, 370, 338, 301, 298, 289, 276, 254, 212, 203, 201, 164, 148, 125, 124, 101, 62, 9, 62, 101, 124, 125, 148, 164, 201, 203, 212, 254, 276, 289, 298, 301, 338, 370, 395, 462, 474]",hourglass,38,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.rmsprop.RMSprop'>,0.040896812027771935,0.01,,32,True,kaiming_uniform,none,{},1222,"[6.4383163822610505e+31, nan, nan, nan, nan, nan]","[0.24074074074074073, 0.26851851851851855, 0.2638888888888889, 0.2638888888888889, 0.26296296296296295, 0.26296296296296295]","[nan, nan, nan, nan, nan, nan]","[0.19117647058823528, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705]",[],[],0.21496479586818418,0.21323529411764705,0.0,False,0.26296296296296295,,0.21323529411764705,,0.003738783649052842,6.758217993079587e-05,0.004411764705882337
108,1024,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[494, 472, 420, 416, 395, 364, 363, 341, 279, 199, 190, 158, 151, 145, 130, 92, 59, 16, 16, 59, 92, 130, 145, 151, 158, 190, 199, 279, 341, 363, 364, 395, 416, 420, 472, 494]",hourglass,35,<class 'torch.nn.modules.activation.GELU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.03794151206071186,1e-05,,1024,False,xavier_normal,step,"{'step_size': 10, 'gamma': 0.1}",17,"[1.386651873588562, 2.3797558229650637e+17, nan, nan]","[0.25925925925925924, 0.17592592592592593, 0.25462962962962965, 0.2638888888888889]","[170077534027776.0, nan, nan, nan]","[0.22058823529411764, 0.2426470588235294, 0.21323529411764705, 0.21323529411764705]",[],[],0.2293331772327568,0.21323529411764705,0.0,False,0.2638888888888889,,0.21323529411764705,,-0.0023719165085388997,0.00014530168685121113,-0.012254901960784326
113,64,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[205, 52, 275, 17, 359, 232, 134, 444, 236, 414, 464, 301, 99, 459, 105, 199, 347, 407, 237, 406, 336, 51, 407, 408, 406, 487, 286, 194, 289, 247, 289, 52, 292, 392, 290, 496, 303, 341, 420, 436, 182]",mutated,41,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0014067883112681714,1e-06,,64,True,kaiming_normal,exponential,"{'gamma': 0.9, 'T_max': 100}",793,"[742026.0, 1778880.3257717555, 369.00610916702834, 232.86102210150824]","[0.2962962962962963, 0.23148148148148148, 0.30092592592592593, 0.22685185185185186]","[7.844223492285785, 1.390560318441952, 1.4019395744099337, 1.4189799322801477]","[0.21323529411764705, 0.21323529411764705, 0.21323529411764705, 0.21323529411764705]",[],[],0.21991313276256055,0.21323529411764705,0.0,False,0.22685185185185186,232.86102210150824,0.21323529411764705,1.4189799322801477,0.0,0.0,0.0
130,128,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[259, 259, 259, 259, 259, 337]",mutated,18,<class 'torch.nn.modules.activation.ELU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.0008854430657507172,0.01,,128,False,xavier_uniform,cosine,"{'gamma': 0.99, 'T_max': 100}",416,"[1.4073313474655151, 1.3956568241119385, 1.3328399216687237, 1.22911356555091]","[0.2777777777777778, 0.3148148148148148, 0.39814814814814814, 0.43287037037037035]","[1.328466352294473, 1.2780482558643116, 1.197619361035964, 1.1482757645494797]","[0.47058823529411764, 0.49264705882352944, 0.4852941176470588, 0.47794117647058826]",[],[],0.49689066105850954,0.47794117647058826,0.0,False,0.43287037037037035,1.22911356555091,0.47794117647058826,1.1482757645494797,0.002371916508538909,6.758217993079598e-05,-0.004901960784313708
90,512,"[54, 108, 216, 432, 864, 1080, 1080, 1080]",7,"[0.1, 0.4, 1.2000000000000002, 3.2, 5.0, 6.0, 7.0]","[223, 122, 74, 38]",pyramid,4,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.0681315838377091,1e-06,,512,False,kaiming_normal,none,{},1170,"[1.498482346534729, 1.3753888607025146, 1.52010977268219, 1.3261733055114746, 1.3569265762964884, 1.064400276431331, 1.040145315726598]","[0.37037037037037035, 0.37037037037037035, 0.3425925925925926, 0.41203703703703703, 0.4074074074074074, 0.5481481481481482, 0.5666666666666667]","[1.2823351621627808, 1.2253172397613525, 1.2116862535476685, 1.1660610437393188, 1.0618679523468018, 1.0401848554611206, 1.0357890129089355]","[0.4117647058823529, 0.4852941176470588, 0.4117647058823529, 0.47794117647058826, 0.5073529411764706, 0.5735294117647058, 0.47058823529411764]",[],[],0.49509918210594234,0.47058823529411764,0.0,False,0.5666666666666667,1.040145315726598,0.47058823529411764,1.0357890129089355,0.008525149190110829,0.002694460136995975,-0.007352941176470507
148,1024,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[489, 206]",mutated,24,<class 'torch.nn.modules.activation.ELU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.0014067883112681714,1e-06,,1024,False,xavier_normal,exponential,"{'gamma': 0.9, 'T_max': 100}",871,"[1.4594831466674805, 1.4933538436889648, 1.945232629776001]","[0.16666666666666666, 0.5092592592592593, 0.4074074074074074]","[1.5245083570480347, 1.9755831956863403, 1.3989951610565186]","[0.49264705882352944, 0.3897058823529412, 0.45588235294117646]",[],[],0.4635143232214518,0.45588235294117646,0.0,False,0.4074074074074074,1.945232629776001,0.45588235294117646,1.3989951610565186,-0.03342245989304816,0.0018142060745866982,0.01470588235294118
147,512,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[200, 315]",mutated,2,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adam.Adam'>,0.007882763777628862,0.0001,,512,True,kaiming_uniform,exponential,"{'gamma': 0.5, 'step_size': 20, 'T_max': 50}",286,"[1.556350827217102, 1.5639634132385254, 1.2923240661621094]","[0.2777777777777778, 0.37037037037037035, 0.42592592592592593]","[1.5389338731765747, 1.121529221534729, 1.1163281202316284]","[0.375, 0.4485294117647059, 0.5073529411764706]",[],[],0.5101869855610719,0.4313635462564718,0.0,False,0.42592592592592593,1.2923240661621094,0.5073529411764706,1.1163281202316284,0.12032085561497323,0.0029315647827758543,0.09558823529411764
116,1024,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[39, 69, 78, 98, 98, 118, 121, 331, 336, 344, 353, 353, 378, 413, 437, 448, 458, 468]",inv_pyramid,18,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.00012300476584335563,1e-06,,1024,True,kaiming_uniform,exponential,{'gamma': 0.9},13,"[3.523897409439087, 9.74191951751709, 3.192547082901001, 2.8279409408569336]","[0.24074074074074073, 0.2962962962962963, 0.25925925925925924, 0.24074074074074073]","[6.072625160217285, 1.9473352432250977, 1.8375053405761719, 1.8354853391647339]","[0.34558823529411764, 0.29411764705882354, 0.3382352941176471, 0.35294117647058826]",[],[],0.34305063880232356,0.35294117647058826,0.0,False,0.24074074074074073,2.8279409408569336,0.35294117647058826,1.8354853391647339,0.002371916508538909,0.0005237618944636678,0.026960784313725505
133,32,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[434, 356, 328, 248, 217, 147, 113, 147, 217, 248, 328, 356, 434]",hourglass,12,<class 'torch.nn.modules.activation.Tanh'>,0.4,<class 'torch.optim.sgd.SGD'>,0.003275310371330198,1e-06,0.8,32,False,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.1}",21,"[1.4676928873415347, 1.4465958498142384, 1.5041012984734994]","[0.25925925925925924, 0.24074074074074073, 0.19907407407407407]","[1.3373094025780172, 1.3440802588182337, 1.3197991076637716]","[0.3382352941176471, 0.34558823529411764, 0.34558823529411764]",[],[],0.35750057520974987,0.34558823529411764,0.0,False,0.19907407407407407,1.5041012984734994,0.34558823529411764,1.3197991076637716,0.006684491978609601,1.2014609765474731e-05,0.003676470588235281
131,1024,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[39, 69, 78, 98, 98, 118, 121, 331, 336, 344, 353, 353, 378, 413, 437, 448, 458, 468]",inv_pyramid,18,<class 'torch.nn.modules.activation.ELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.00012300476584335563,1e-06,,1024,True,kaiming_uniform,exponential,{'gamma': 0.9},13,"[3.523897409439087, 9.74191951751709, 3.192547082901001]","[0.24074074074074073, 0.2962962962962963, 0.25925925925925924]","[6.072625160217285, 1.9473352432250977, 1.8375053405761719]","[0.34558823529411764, 0.29411764705882354, 0.3382352941176471]",[],[],0.3390990997267313,0.3382352941176471,0.0,False,0.25925925925925924,3.192547082901001,0.3382352941176471,1.8375053405761719,-0.006684491978609601,0.0005166282199154169,0.018382352941176516
122,512,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[394, 60, 394]",hourglass,2,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adam.Adam'>,0.00026065904492939294,0.0,,512,True,xavier_normal,exponential,{'gamma': 0.99},31,"[1.367632269859314, 1.3415974378585815, 1.323845386505127, 1.318920612335205]","[0.3148148148148148, 0.39814814814814814, 0.42592592592592593, 0.4097222222222222]","[1.3671183586120605, 1.3515958786010742, 1.336379051208496, 1.3214192390441895]","[0.3235294117647059, 0.3897058823529412, 0.40441176470588236, 0.4117647058823529]",[],[],0.4152813588213078,0.3368626907958531,0.0,False,0.4097222222222222,1.318920612335205,0.4117647058823529,1.3214192390441895,0.02846299810246678,0.0012164792387543246,0.039215686274509776
136,128,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[497, 486, 486, 468, 466, 463, 459, 453, 433, 421, 383, 354, 347, 336, 336, 328, 326, 318, 314, 275, 273, 273, 268, 260, 257, 249, 248, 230, 214, 167, 161, 157, 147, 144, 122, 98, 39, 29]",pyramid,38,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.adamw.AdamW'>,0.02790729534342203,1e-05,,128,True,xavier_uniform,step,"{'step_size': 20, 'gamma': 0.5}",33,"[1.3971959352493286, 105.50787353515625, 54977.0520106554]","[0.24074074074074073, 0.19444444444444445, 0.25]","[1.3810795335208668, 1.6707907354130465, 1.3820525828529806]","[0.33088235294117646, 0.21323529411764705, 0.33088235294117646]",[],[],0.3030474493586804,0.33088235294117646,0.0,False,0.25,54977.0520106554,0.33088235294117646,1.3820525828529806,0.0,0.0030757400999615533,0.05882352941176472
126,512,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[4, 23, 30, 36, 48, 71, 72, 87, 99, 100, 103, 118, 142, 145, 157, 162, 167, 175, 178, 197, 225, 228, 242, 281, 283, 293, 317, 330, 337, 341, 344, 345, 351, 353, 383, 213, 431, 434, 438, 469, 472]",mutated,36,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adam.Adam'>,0.001075279345106069,0.01,,512,True,kaiming_uniform,cosine,{'T_max': 100},611,"[1.4823763370513916, 1.468915581703186, 1.470605731010437, 1.462912678718567]","[0.16666666666666666, 0.2777777777777778, 0.24074074074074073, 0.25462962962962965]","[1.3579928874969482, 1.4108436107635498, 1.4288561344146729, 1.3637789487838745]","[0.36764705882352944, 0.3088235294117647, 0.3161764705882353, 0.3088235294117647]",[],[],0.33467510010242146,0.3088235294117647,0.0,False,0.25462962962962965,1.462912678718567,0.3088235294117647,1.3637789487838745,-0.018975332068311198,0.0006048605103806233,-0.022058823529411742
124,1024,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[127, 127, 127, 127, 127, 127, 293, 227, 208, 177, 174, 156, 136, 120, 106, 70, 23, 14]",mutated,18,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0001216020137653324,0.001,,1024,True,kaiming_uniform,none,{'T_max': 50},962,"[149.3125762939453, 80.5748519897461, 51.07365798950195, 49.5611572265625]","[0.16666666666666666, 0.2037037037037037, 0.3148148148148148, 0.27314814814814814]","[3.946732997894287, 2.0568361282348633, 1.7063558101654053, 1.5292315483093262]","[0.3088235294117647, 0.27941176470588236, 0.3014705882352941, 0.3014705882352941]",[],[],0.30696133211891585,0.3014705882352941,0.0,False,0.27314814814814814,49.5611572265625,0.3014705882352941,1.5292315483093262,-0.002371916508538909,0.00012164792387543247,0.004901960784313708
140,64,"[54, 108, 216, 432]",3,"[0.1, 0.4, 1.2000000000000002]","[59, 168, 214, 286, 388, 480]",inv_pyramid,6,<class 'torch.nn.modules.activation.ELU'>,0.0,<class 'torch.optim.adam.Adam'>,0.01883856434978627,1e-05,,64,False,xavier_uniform,exponential,{'gamma': 0.99},49,"[1.3894652128219604, 11.817647722032335, 40.4337360240795]","[0.2962962962962963, 0.3888888888888889, 0.25]","[5.5459549988017365, 56.458092633415674, 10.107566286535825]","[0.375, 0.2426470588235294, 0.39705882352941174]",[],[],0.3517209288264541,0.29898880665921634,0.0,False,0.25,40.4337360240795,0.39705882352941174,10.107566286535825,0.020053475935828853,0.004649653979238754,0.08823529411764702
121,512,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[69, 282, 308, 367, 94, 118, 70, 329, 240]",irregular,9,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.sgd.SGD'>,0.00027098661380010164,1e-06,0.9,512,True,xavier_normal,step,"{'step_size': 30, 'gamma': 0.1}",28,"[1.411719799041748, 1.406732439994812, 1.4074269533157349, 1.403645634651184]","[0.24074074074074073, 0.2037037037037037, 0.20833333333333334, 0.23148148148148148]","[1.3992764949798584, 1.3991695642471313, 1.3990107774734497, 1.3988001346588135]","[0.29411764705882354, 0.29411764705882354, 0.29411764705882354, 0.29411764705882354]",[],[],0.30332846111678735,0.29411764705882354,0.0,False,0.23148148148148148,1.403645634651184,0.29411764705882354,1.3988001346588135,0.0,0.0,0.0
127,1024,"[54, 108, 216, 432, 864]",4,"[0.1, 0.4, 1.2000000000000002, 3.2]","[200, 165, 467, 256]",mutated,2,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adam.Adam'>,0.0004542634280025001,0.0001,,1024,True,kaiming_uniform,exponential,"{'gamma': 0.5, 'step_size': 20, 'T_max': 50}",286,"[1.9605820178985596, 2.0784289836883545, 1.9052655696868896, 1.8744053840637207]","[0.2037037037037037, 0.3055555555555556, 0.26851851851851855, 0.2800925925925926]","[1.3903430700302124, 1.3921973705291748, 1.412980079650879, 1.4219728708267212]","[0.33088235294117646, 0.3382352941176471, 0.3602941176470588, 0.36764705882352944]",[],[],0.360909698728579,0.29312088351988724,0.0,False,0.2800925925925926,1.8744053840637207,0.36764705882352944,1.4219728708267212,0.011859582542694508,0.0002297794117647061,0.024509803921568596
