id,batch_size,n_instances,epochs_trained,efforts,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_seed,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,forecasted_val_acc,score,forecast_gain,fcst_greater_than_baseline,last_train_acc,last_train_loss,last_val_acc,last_val_loss,slope_val_acc,var_val_acc,gap_val_acc
10,32,"[204, 408]",1,[0.09980430528375733],"[20, 44, 130, 152, 161, 168, 193, 201, 206, 226, 250, 264, 267, 269, 276, 292, 294, 295, 296, 298, 314, 322, 339, 345, 346, 346, 347, 380, 404, 407, 430, 463, 480]",inv_pyramid,33,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.00023683339213158132,0.0001,,32,True,kaiming_uniform,step,"{'step_size': 30, 'gamma': 0.5}",141250,[7.958435848647473],[0.5784313725490197],[0.6921166628599167],[0.525390625],[],[],0.0,0.0,0.0,False,0.5784313725490197,7.958435848647473,0.525390625,0.6921166628599167,,,
11,512,"[204, 408]",1,[0.09980430528375733],"[491, 483, 476, 469, 454, 437, 434, 431, 430, 418, 390, 382, 382, 381, 376, 375, 374, 363, 359, 336, 305, 276, 269, 267, 257, 255, 249, 235, 233, 215, 214, 193, 177, 172, 164, 140, 135, 134, 115, 114, 92, 85, 72, 61, 52, 22, 22, 17, 13]",pyramid,49,<class 'torch.nn.modules.activation.ELU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.05866827312201596,0.0,,512,False,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.5}",155375,[839.144287109375],[0.5245098039215687],[nan],[0.474609375],[],[],0.0,0.0,0.0,False,0.5245098039215687,839.144287109375,0.474609375,,,,
13,32,"[204, 408]",1,[0.09980430528375733],"[36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]",constant,33,<class 'torch.nn.modules.activation.Sigmoid'>,0.2,<class 'torch.optim.sgd.SGD'>,0.03863077527237173,0.0,0.99,32,True,kaiming_uniform,cosine,{'T_max': 50},183625,[0.7149877828710219],[0.45588235294117646],[0.7316951490938663],[0.525390625],[],[],0.0,0.0,0.0,False,0.45588235294117646,0.7149877828710219,0.525390625,0.7316951490938663,,,
14,128,"[204, 408]",1,[0.09980430528375733],"[8, 13, 90, 112, 115, 122, 130, 158, 158, 203, 240, 241, 266, 269, 288, 308, 309, 331, 335, 337, 342, 349, 361, 371, 372, 376, 398, 408, 411, 417, 431, 445, 479, 487, 489, 496]",triangular,36,<class 'torch.nn.modules.activation.Tanh'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.003504939643107115,0.01,,128,False,xavier_uniform,none,{},197750,[0.7378228961252699],[0.5049019607843137],[0.8535493612289429],[0.513671875],[],[],0.0,0.0,0.0,False,0.5049019607843137,0.7378228961252699,0.513671875,0.8535493612289429,,,
15,128,"[204, 408]",1,[0.09980430528375733],"[485, 435, 430, 395, 388, 387, 374, 359, 242, 209, 182, 123, 102, 95, 90, 59, 90, 95, 102, 123, 182, 209, 242, 359, 374, 387, 388, 395, 430, 435, 485]",hourglass,30,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.sgd.SGD'>,0.02343866841048828,0.0,0.95,128,True,kaiming_normal,cosine,{'T_max': 10},211875,[87.41162199132583],[0.4166666666666667],[436.27708435058594],[0.474609375],[],[],0.0,0.0,0.0,False,0.4166666666666667,87.41162199132583,0.474609375,436.27708435058594,,,
16,512,"[204, 408]",1,[0.09980430528375733],"[495, 481, 455, 451, 435, 429, 412, 406, 406, 379, 370, 332, 330, 316, 315, 308, 293, 242, 227, 213, 206, 172, 159, 154, 153, 143, 142, 131, 127, 105, 96, 85, 84, 77, 59, 54, 41, 26, 12, 8]",pyramid,40,<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.rmsprop.RMSprop'>,0.0004643885549634877,1e-06,,512,False,xavier_uniform,exponential,{'gamma': 0.99},226000,[0.6973764300346375],[0.5147058823529411],[0.6919888854026794],[0.525390625],[],[],0.0,0.0,0.0,False,0.5147058823529411,0.6973764300346375,0.525390625,0.6919888854026794,,,
17,128,"[204, 408]",1,[0.09980430528375733],"[9, 24, 34, 44, 53, 70, 90, 98, 107, 120, 144, 156, 172, 191, 198, 210, 231, 233, 235, 237, 255, 263, 276, 295, 322, 323, 332, 365, 365, 368, 380, 417, 432, 439, 440, 444, 448, 476, 486, 490]",triangular,40,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.00020666487465119382,0.001,,128,True,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.9}",240125,[4.438487165114459],[0.4950980392156863],[0.7071235477924347],[0.525390625],[],[],0.0,0.0,0.0,False,0.4950980392156863,4.438487165114459,0.525390625,0.7071235477924347,,,
18,128,"[204, 408]",1,[0.09980430528375733],"[46, 55, 73, 83, 88, 91, 92, 100, 127, 129, 134, 135, 163, 197, 220, 254, 268, 298, 370, 371, 407, 426, 430, 433, 498, 500]",inv_pyramid,26,<class 'torch.nn.modules.activation.Tanh'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.00017090367962379087,1e-05,,128,True,kaiming_normal,cosine,{'T_max': 100},254250,[0.7355999853096756],[0.5049019607843137],[0.7523544430732727],[0.51953125],[],[],0.0,0.0,0.0,False,0.5049019607843137,0.7355999853096756,0.51953125,0.7523544430732727,,,
19,1024,"[204, 408]",1,[0.09980430528375733],"[250, 64, 203, 234, 222, 251, 298, 484, 36, 178, 342, 125, 18, 356, 338, 270, 247, 500, 314, 441, 66, 22, 283, 129, 256, 191, 430, 302, 57, 307, 292, 235, 69, 411, 145, 136, 90, 69, 263, 15, 76, 137, 262, 114, 228, 135]",irregular,46,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.sgd.SGD'>,0.0001338401279754921,0.0001,0.9,1024,False,xavier_uniform,exponential,{'gamma': 0.9},268375,[0.700385570526123],[0.45588235294117646],[0.6960998773574829],[0.474609375],[],[],0.0,0.0,0.0,False,0.45588235294117646,0.700385570526123,0.474609375,0.6960998773574829,,,
12,64,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[499, 456, 282, 456, 499]",hourglass,4,<class 'torch.nn.modules.activation.Tanh'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.005955798391780947,0.0001,,64,True,kaiming_uniform,cosine,{'T_max': 50},169500,"[2.9783777442632937, 4.154760254364388]","[0.5147058823529411, 0.5637254901960784]","[4.717188388109207, 2.233381539583206]","[0.623046875, 0.41015625]",[],[],0.0,0.0,0.0,False,0.5637254901960784,4.154760254364388,0.41015625,2.233381539583206,,,
20,64,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[10, 19, 61, 81, 89, 101, 107, 113, 119, 158, 176, 184, 217, 221, 229, 243, 280, 296, 309, 323, 335, 359, 390, 404, 496]",triangular,25,<class 'torch.nn.modules.activation.ReLU'>,0.4,<class 'torch.optim.adam.Adam'>,0.0016971976654874522,0.0001,,64,False,xavier_uniform,none,{},282500,"[0.6959498781783908, 0.7125757243119034]","[0.4950980392156863, 0.5416666666666666]","[0.691959023475647, 0.6940053552389145]","[0.525390625, 0.474609375]",[],[],0.0,0.0,0.0,False,0.5416666666666666,0.7125757243119034,0.474609375,0.6940053552389145,,,
21,512,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429, 429]",constant,29,<class 'torch.nn.modules.activation.GELU'>,0.0,<class 'torch.optim.rmsprop.RMSprop'>,0.0002119264966723199,0.0001,,512,True,kaiming_uniform,exponential,{'gamma': 0.9},296625,"[12452.267578125, 14398564.0]","[0.4852941176470588, 0.5171568627450981]","[15780876.0, 1384.749755859375]","[0.525390625, 0.525390625]",[],[],0.0,0.0,0.0,False,0.5171568627450981,14398564.0,0.525390625,1384.749755859375,,,
22,32,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[474, 412, 412, 392, 384, 291, 288, 241, 215, 204, 203, 186, 182, 179, 151, 150, 129, 97, 97, 92, 71, 51, 50, 48, 48, 50, 51, 71, 92, 97, 97, 129, 150, 151, 179, 182, 186, 203, 204, 215, 241, 288, 291, 384, 392, 412, 412, 474]",hourglass,47,<class 'torch.nn.modules.activation.Sigmoid'>,0.5,<class 'torch.optim.sgd.SGD'>,0.0005774183923675358,1e-05,0.99,32,True,kaiming_normal,none,{},310750,"[0.7298362769332587, 0.7570308037832671]","[0.5490196078431373, 0.45098039215686275]","[0.6923712491989136, 0.6949213966727257]","[0.525390625, 0.474609375]",[],[],0.0,0.0,0.0,False,0.45098039215686275,0.7570308037832671,0.474609375,0.6949213966727257,,,
23,32,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[457, 344, 332, 292, 289, 184, 167, 160, 110, 70, 110, 160, 167, 184, 289, 292, 332, 344, 457]",hourglass,18,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0030485951183358367,0.001,,32,False,kaiming_normal,none,{},324875,"[3.9267669004552506, 2.798398595230252]","[0.5, 0.4681372549019608]","[5.83184877038002, 2.1012050807476044]","[0.521484375, 0.51953125]",[],[],0.0,0.0,0.0,False,0.4681372549019608,2.798398595230252,0.51953125,2.1012050807476044,,,
24,512,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[492, 365, 310, 293, 195, 103, 26, 20, 20, 26, 103, 195, 293, 310, 365, 492]",hourglass,15,<class 'torch.nn.modules.activation.Sigmoid'>,0.0,<class 'torch.optim.adamw.AdamW'>,0.0057254881489950515,0.0001,,512,True,xavier_uniform,exponential,{'gamma': 0.95},339000,"[0.7878808379173279, 2.973496913909912]","[0.5147058823529411, 0.48284313725490197]","[3.020787477493286, 1.6583205461502075]","[0.474609375, 0.474609375]",[],[],0.0,0.0,0.0,False,0.48284313725490197,2.973496913909912,0.474609375,1.6583205461502075,,,
26,128,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[18, 21, 22, 28, 33, 37, 74, 82, 89, 108, 122, 123, 124, 129, 129, 133, 154, 171, 181, 211, 219, 222, 232, 254, 255, 262, 263, 283, 285, 300, 307, 344, 347, 349, 352, 365, 389, 397, 415, 420, 429, 433, 456, 457, 479, 479, 486, 494]",inv_pyramid,48,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.adam.Adam'>,0.034292282432137264,0.0,,128,True,xavier_normal,exponential,{'gamma': 0.99},367250,"[2.158233128341974, 5.9688484323926776e+16]","[0.5147058823529411, 0.5147058823529411]","[1063511088.0, 1.552019847255163e+17]","[0.474609375, 0.474609375]",[],[],0.0,0.0,0.0,False,0.5147058823529411,5.9688484323926776e+16,0.474609375,1.552019847255163e+17,,,
28,256,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[399, 116, 86, 83, 5]",triangular,5,<class 'torch.nn.modules.activation.ELU'>,0.4,<class 'torch.optim.sgd.SGD'>,0.047965430896483086,0.01,0.95,256,False,xavier_normal,step,"{'step_size': 30, 'gamma': 0.9}",395500,"[0.7376371622085571, 0.7270377757502537]","[0.5147058823529411, 0.5024509803921569]","[0.7152820229530334, 0.6874860227108002]","[0.447265625, 0.5703125]",[],[],0.0,0.0,0.0,False,0.5024509803921569,0.7270377757502537,0.5703125,0.6874860227108002,,,
29,1024,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[343, 343, 343, 343, 343]",constant,5,<class 'torch.nn.modules.activation.ELU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.09096159803405246,0.0,,1024,True,kaiming_normal,none,{},409625,"[3.906874656677246, 752469504.0]","[0.5098039215686274, 0.5171568627450981]","[651249344.0, 116164880.0]","[0.525390625, 0.474609375]",[],[],0.0,0.0,0.0,False,0.5171568627450981,752469504.0,0.474609375,116164880.0,,,
30,512,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[477, 467, 459, 426, 405, 345, 309, 276, 264, 255, 146, 125, 85, 82, 27, 27, 82, 85, 125, 146, 255, 264, 276, 309, 345, 405, 426, 459, 467, 477]",hourglass,29,<class 'torch.nn.modules.activation.ELU'>,0.4,<class 'torch.optim.adam.Adam'>,0.07453802798585066,0.01,,512,True,xavier_normal,step,"{'step_size': 20, 'gamma': 0.1}",423750,"[0.7634326815605164, 4094780.25]","[0.4950980392156863, 0.4803921568627451]","[81809.2265625, 282245.84375]","[0.525390625, 0.474609375]",[],[],0.0,0.0,0.0,False,0.4803921568627451,4094780.25,0.474609375,282245.84375,,,
31,128,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[482, 471, 438, 434, 423, 413, 408, 368, 355, 353, 345, 315, 299, 278, 212, 194, 118, 109, 69, 57, 39, 25, 8, 8, 25, 39, 57, 69, 109, 118, 194, 212, 278, 299, 315, 345, 353, 355, 368, 408, 413, 423, 434, 438, 471, 482]",hourglass,45,<class 'torch.nn.modules.activation.ELU'>,0.4,<class 'torch.optim.adamw.AdamW'>,0.00043991669330540906,1e-05,,128,True,kaiming_normal,step,"{'step_size': 20, 'gamma': 0.9}",437875,"[30258.496706495098, 15231.898820465687]","[0.46078431372549017, 0.5147058823529411]","[1.6220753192901611, 1.2650921642780304]","[0.474609375, 0.482421875]",[],[],0.0,0.0,0.0,False,0.5147058823529411,15231.898820465687,0.482421875,1.2650921642780304,,,
33,64,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[20, 26, 30, 32, 52, 65, 68, 90, 134, 140, 156, 160, 183, 186, 196, 196, 206, 230, 237, 242, 248, 254, 259, 286, 289, 306, 312, 316, 325, 329, 330, 355, 356, 371, 376, 391, 402, 404, 407, 415, 438, 440, 455, 457, 488, 491, 492, 496]",inv_pyramid,48,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.002676200422978438,0.0,,64,False,xavier_uniform,step,"{'step_size': 5, 'gamma': 0.1}",466125,"[1.221061061410343, 1.5079099676188301]","[0.47058823529411764, 0.43137254901960786]","[3.563056141138077, 0.6818571463227272]","[0.474609375, 0.583984375]",[],[],0.0,0.0,0.0,False,0.43137254901960786,1.5079099676188301,0.583984375,0.6818571463227272,,,
34,1024,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107]",constant,22,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.adamw.AdamW'>,0.04764979794630186,1e-06,,1024,True,xavier_normal,exponential,{'gamma': 0.99},480250,"[963.9266357421875, 808.3807983398438]","[0.5049019607843137, 0.5220588235294118]","[60.32859802246094, 3.4633688926696777]","[0.474609375, 0.525390625]",[],[],0.0,0.0,0.0,False,0.5220588235294118,808.3807983398438,0.525390625,3.4633688926696777,,,
35,128,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434]",constant,31,<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.rmsprop.RMSprop'>,0.00010045909739321708,0.001,,128,False,kaiming_uniform,none,{},494375,"[14568.893746170343, 5615.942349303003]","[0.46078431372549017, 0.5196078431372549]","[0.693512424826622, 0.6931508332490921]","[0.515625, 0.525390625]",[],[],0.0,0.0,0.0,False,0.5196078431372549,5615.942349303003,0.525390625,0.6931508332490921,,,
36,32,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[493, 491, 475, 473, 473, 445, 396, 387, 371, 365, 309, 281, 261, 252, 252, 216, 190, 174, 165, 148, 139, 131, 124, 113, 86, 66, 39]",pyramid,27,<class 'torch.nn.modules.activation.LeakyReLU'>,0.5,<class 'torch.optim.adam.Adam'>,0.0001530149379276279,0.01,,32,True,xavier_uniform,cosine,{'T_max': 10},508500,"[0.818453472034604, 0.8052854012040531]","[0.5049019607843137, 0.49019607843137253]","[0.6971723809838295, 0.696962870657444]","[0.474609375, 0.474609375]",[],[],0.0,0.0,0.0,False,0.49019607843137253,0.8052854012040531,0.474609375,0.696962870657444,,,
37,32,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[460, 433, 391, 345, 284, 263, 241, 232, 186, 110, 75, 59, 55, 31, 31, 22, 31, 31, 55, 59, 75, 110, 186, 232, 241, 263, 284, 345, 391, 433, 460]",hourglass,30,<class 'torch.nn.modules.activation.LeakyReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.07695900864542266,0.001,,32,False,kaiming_uniform,none,{},522625,"[3492974998227.2666, 445764213274101.94]","[0.4852941176470588, 0.4583333333333333]","[1231268323328.0, 194847139790848.0]","[0.474609375, 0.529296875]",[],[],0.0,0.0,0.0,False,0.4583333333333333,445764213274101.94,0.529296875,194847139790848.0,,,
38,256,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[498, 488, 462, 458, 447, 432, 425, 423, 422, 392, 376, 363, 361, 352, 314, 274, 262, 261, 248, 227, 212, 202, 188, 169, 162, 145, 132, 128, 106, 83, 75, 46, 37, 28, 12, 6]",pyramid,36,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.004089609437040555,1e-05,,256,True,kaiming_uniform,exponential,{'gamma': 0.95},536750,"[49.26551055908203, 98464477.12157023]","[0.5196078431372549, 0.49019607843137253]","[7579.707763671875, 0.7022880613803864]","[0.474609375, 0.474609375]",[],[],0.0,0.0,0.0,False,0.49019607843137253,98464477.12157023,0.474609375,0.7022880613803864,,,
39,32,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[486, 445, 378, 333, 330, 305, 300, 295, 288, 280, 234, 218, 168, 145, 143, 111, 91, 83, 68, 52, 47, 11, 47, 52, 68, 83, 91, 111, 143, 145, 168, 218, 234, 280, 288, 295, 300, 305, 330, 333, 378, 445, 486]",hourglass,42,<class 'torch.nn.modules.activation.LeakyReLU'>,0.1,<class 'torch.optim.adamw.AdamW'>,0.07329373157261948,0.01,,32,True,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.1}",550875,"[2.4280002653479833e+22, 6.454202034173164e+23]","[0.4950980392156863, 0.45098039215686275]","[2.1414779061420736e+23, 7.627926720272513e+23]","[0.474609375, 0.474609375]",[],[],0.0,0.0,0.0,False,0.45098039215686275,6.454202034173164e+23,0.474609375,7.627926720272513e+23,,,
40,1024,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[493, 490, 446, 445, 444, 414, 406, 395, 379, 378, 360, 359, 345, 336, 304, 234, 219, 205, 201, 179, 169, 139, 121, 93, 79, 72, 57, 56, 53, 39, 31, 13, 3]",triangular,33,<class 'torch.nn.modules.activation.LeakyReLU'>,0.4,<class 'torch.optim.rmsprop.RMSprop'>,0.04501424381193185,1e-05,,1024,False,kaiming_uniform,step,"{'step_size': 5, 'gamma': 0.9}",565000,"[271.5624084472656, 7.480626487245335e+31]","[0.47058823529411764, 0.47794117647058826]","[2.9004575465025124e+30, 2.9004575465025124e+30]","[0.525390625, 0.525390625]",[],[],0.0,0.0,0.0,False,0.47794117647058826,7.480626487245335e+31,0.525390625,2.9004575465025124e+30,,,
41,128,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[184, 11, 465, 431, 66, 364, 356, 191, 112, 209, 175, 390, 15, 216, 194, 375, 351, 137, 57, 120, 386, 473, 316]",irregular,23,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0006402752782453201,0.0,,128,False,kaiming_normal,step,"{'step_size': 10, 'gamma': 0.9}",579125,"[1.3149089859981162, 0.7877216713101256]","[0.5, 0.5220588235294118]","[0.8628006428480148, 0.7058265060186386]","[0.474609375, 0.474609375]",[],[],0.0,0.0,0.0,False,0.5220588235294118,0.7877216713101256,0.474609375,0.7058265060186386,,,
42,256,"[204, 408, 816]",2,"[0.09980430528375733, 0.39921722113502933]","[6, 38, 455, 35, 411, 148, 147, 451, 197, 499, 280, 70, 13, 308, 234, 154, 454, 272, 80, 174, 453, 217, 356, 420, 144, 225, 426, 422, 276, 215, 372, 188, 166, 89, 461, 94, 235, 226]",irregular,38,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.rmsprop.RMSprop'>,0.0003630722920061651,0.0,,256,True,kaiming_uniform,none,{},593250,"[20.989866256713867, 2.7621351340237785]","[0.5392156862745098, 0.48284313725490197]","[0.7383805513381958, 0.7008643448352814]","[0.474609375, 0.474609375]",[],[],0.0,0.0,0.0,False,0.48284313725490197,2.7621351340237785,0.474609375,0.7008643448352814,,,
