id,batch_size,n_instances,epochs_trained,batches_trained,efforts,cumulative_effort,cumulative_times,arch_hidden_layers,arch_shape,arch_depth,arch_activation_fn,arch_dropout_rate,arch_optimizer_type,arch_learning_rate,arch_weight_decay,arch_momentum,arch_batch_size,arch_use_skip_connections,arch_initializer,arch_lr_scheduler,arch_scheduler_params,arch_rng_state,train_loss,train_acc,val_loss,val_acc,forecasted_val_acc,score,fcst_greater_than_baseline,wall_times_per_batch,epoch_batches,forecast_horizon_time,forecast_horizon_effort,forecast_CI_low,forecast_CI_high,last_train_acc,last_train_loss,last_val_acc,last_val_loss,total_epoch_time,avg_epoch_time
11,1024,"[64, 89, 124, 173, 242, 338]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[90, 80, 11, 59]",irregular,4,<class 'torch.nn.modules.activation.ReLU'>,0.1,<class 'torch.optim.adam.Adam'>,0.018108476019739427,0.001,,1024,False,xavier_uniform,step,"{'step_size': 20, 'gamma': 0.5}",None,"[0.7541223168373108, 0.6538978815078735, 0.6427239775657654, 0.5678055286407471, 0.5762633085250854]","[0.296875, 0.6741573214530945, 0.7016128897666931, 0.6994219422340393, 0.6983470916748047]","[0.6445435285568237, 0.6018410325050354, 0.5599340200424194, 0.5592232942581177, 0.5442048907279968]","[0.7, 0.7, 0.7, 0.7, 0.7]",0.6748679876787905,0.0,False,"[0.0039997100830078125, 0.0020012855529785156, 0.0019998550415039062, 0.003002166748046875, 0.003509044647216797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.3796996776052565,0.9700362977523245,0.6983470916748047,0.5762633085250854,0.7,0.5442048907279968,0.0,0.0
12,32,"[64, 89, 124, 173, 242, 338]",5,23,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[100, 94, 86, 78, 70, 70, 65, 59, 58, 54, 45, 43, 34, 32, 31, 14, 3]",pyramid,17,<class 'torch.nn.modules.activation.Tanh'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0018349241031748401,0.01,,32,True,xavier_normal,cosine,{'T_max': 50},None,"[0.6315516829490662, 0.6662449836730957, 0.6010702848434448, 0.5725634098052979, 0.6423205733299255, 0.6178364753723145, 0.5253338813781738, 0.6410142779350281, 0.6625259518623352, 0.4904491603374481, 0.5576385855674744, 0.850090742111206, 0.6708149909973145, 0.6751362681388855, 0.5053146481513977, 0.5550280809402466, 0.5138037800788879, 0.6612815260887146, 0.5725604891777039, 0.7134396433830261, 0.6084203720092773, 0.6755218505859375, 0.6013860702514648]","[0.6875, 0.65625, 0.71875, 0.75, 0.6399999856948853, 0.65625, 0.75, 0.6875, 0.6428571939468384, 0.84375, 0.75, 0.53125, 0.65625, 0.65625, 0.7692307829856873, 0.75, 0.78125, 0.6875, 0.75, 0.625, 0.6875, 0.625, 0.6666666865348816]","[0.5753818154335022, 0.5961650371551513, 0.5873209357261657, 0.5732096672058106, 0.596301817893982, 0.6007474660873413, 0.5903359711170196, 0.6173712253570557, 0.6070739269256592, 0.6281273603439331, 0.6276684165000915, 0.6182383179664612, 0.6166288256645203, 0.6143744230270386, 0.6142330467700958, 0.6159852385520935, 0.6169515132904053, 0.6144142508506775, 0.6142590999603271, 0.6121669888496399, 0.6122678697109223, 0.61116863489151, 0.6117197871208191]","[0.7, 0.7, 0.69375, 0.7125, 0.69375, 0.7, 0.69375, 0.59375, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",0.7011471741115073,0.0,False,"[0.006003856658935547, 0.005318641662597656, 0.004999399185180664, 0.004002094268798828, 0.006000041961669922, 0.0050013065338134766, 0.003999233245849609, 0.004000663757324219, 0.004999876022338867, 0.00699925422668457, 0.006000995635986328, 0.006506681442260742, 0.00600123405456543, 0.005998373031616211, 0.008013248443603516, 0.005999326705932617, 0.006000041961669922, 0.0055043697357177734, 0.00500035285949707, 0.006000041961669922, 0.0049991607666015625, 0.004999637603759766, 0.0050013065338134766]","[2, 2, 3, 3, 4, 4, 6, 6, 8, 8]",1173,1173,0.5830668208689158,0.8192275273540988,0.6666666865348816,0.6013860702514648,0.7,0.6117197871208191,0.0,0.0
13,32,"[64, 89, 124, 173, 242, 338]",5,23,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[22, 38, 61, 50, 63, 98, 49, 90, 38, 65, 95, 80, 83, 26, 18, 49, 3, 74, 28, 35, 44, 39]",irregular,22,<class 'torch.nn.modules.activation.ReLU'>,0.5,<class 'torch.optim.sgd.SGD'>,0.011008160757554574,0.0,0.95,32,False,xavier_normal,none,{},None,"[0.703446090221405, 0.6791183948516846, 0.6547036170959473, 0.6151980757713318, 0.6765523552894592, 0.6241739392280579, 0.6174890995025635, 0.6867926120758057, 0.6286101937294006, 0.6264199614524841, 0.5929360389709473, 0.6925284266471863, 0.6072909832000732, 0.7467705011367798, 0.4802832305431366, 0.5440596342086792, 0.5608806610107422, 0.735783576965332, 0.561337411403656, 0.6763424873352051, 0.6584516167640686, 0.6699568033218384, 0.7159870266914368]","[0.59375, 0.53125, 0.625, 0.71875, 0.5999999642372131, 0.625, 0.65625, 0.59375, 0.6428571939468384, 0.6875, 0.71875, 0.6875, 0.71875, 0.65625, 0.8461538553237915, 0.78125, 0.78125, 0.625, 0.78125, 0.6875, 0.625, 0.625, 0.6666666865348816]","[0.6613190293312072, 0.6587823867797852, 0.655656611919403, 0.6521876454353333, 0.6473299264907837, 0.6421105861663818, 0.6370584726333618, 0.6321763038635254, 0.6275412678718567, 0.6234105467796326, 0.620054304599762, 0.6174407720565795, 0.6152329921722413, 0.6136638522148132, 0.6123172640800476, 0.6113954603672027, 0.6109378933906555, 0.6108816266059875, 0.6111053466796875, 0.6114695608615875, 0.6118597149848938, 0.6121796131134033, 0.6123857855796814]","[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",0.706473673869481,0.0,False,"[0.008003711700439453, 0.007999658584594727, 0.006002664566040039, 0.005004167556762695, 0.00500035285949707, 0.005999326705932617, 0.0050013065338134766, 0.006002902984619141, 0.006000041961669922, 0.007001638412475586, 0.0065937042236328125, 0.007507801055908203, 0.005999088287353516, 0.005999326705932617, 0.007001638412475586, 0.005999088287353516, 0.006000995635986328, 0.0060002803802490234, 0.006998538970947266, 0.0060007572174072266, 0.00800013542175293, 0.008578300476074219, 0.0069997310638427734]","[2, 2, 3, 3, 4, 4, 6, 6, 8, 8]",1173,1173,0.5883147374796772,0.8246326102592848,0.6666666865348816,0.7159870266914368,0.7,0.6123857855796814,0.0,0.0
14,1024,"[64, 89, 124, 173, 242, 338]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[99, 84, 82, 75, 63, 59, 59, 55, 50, 15]",pyramid,10,<class 'torch.nn.modules.activation.GELU'>,0.5,<class 'torch.optim.adam.Adam'>,0.0006465197191702889,0.01,,1024,True,kaiming_uniform,exponential,{'gamma': 0.95},None,"[7.839864730834961, 7.980008125305176, 7.412377834320068, 8.87047004699707, 8.677450180053711]","[0.5625, 0.483146071434021, 0.596774160861969, 0.49132946133613586, 0.5247933864593506]","[0.8085905909538269, 0.8051808476448059, 0.8054800033569336, 0.8075135350227356, 0.8082979321479797]","[0.34375, 0.35, 0.34375, 0.34375, 0.3375]",0.32945839974200886,0.0,False,"[0.0050013065338134766, 0.005999565124511719, 0.003999948501586914, 0.004999399185180664, 0.005998373031616211]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.18207505829851067,0.47684174118550704,0.5247933864593506,8.677450180053711,0.3375,0.8082979321479797,0.0,0.0
15,1024,"[64, 89, 124, 173, 242, 338]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[100, 95, 91, 84, 67, 65, 62, 61, 55, 55, 54, 49, 40, 40, 33, 28, 26, 23, 14, 7, 7]",triangular,21,<class 'torch.nn.modules.activation.ELU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.002097745738193699,0.0,,1024,True,kaiming_uniform,exponential,{'gamma': 0.9},None,"[20.035484313964844, 14.468390464782715, 9.242046356201172, 7.471587181091309, 7.624279022216797]","[0.34375, 0.4269663095474243, 0.3709677457809448, 0.4393063485622406, 0.3801652789115906]","[2.8273658752441406, 1.9385545253753662, 1.3796757459640503, 1.1129519939422607, 0.9534801244735718]","[0.3, 0.3, 0.3, 0.30625, 0.3375]",0.3046605117408742,0.0,False,"[0.010001420974731445, 0.005999088287353516, 0.0065097808837890625, 0.00800180435180664, 0.007506847381591797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.18518689906898322,0.4241341244127652,0.3801652789115906,7.624279022216797,0.3375,0.9534801244735718,0.0,0.0
16,64,"[64, 89, 124, 173, 242, 338]",5,12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[70, 58, 54, 51, 49, 40, 33, 29, 24, 21, 21, 20, 16, 3]",pyramid,14,<class 'torch.nn.modules.activation.GELU'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.013239425911802872,0.0001,,64,True,kaiming_uniform,exponential,{'gamma': 0.95},None,"[0.72726970911026, 0.6106303930282593, 21.441844940185547, 49.46296691894531, 0.5850380063056946, 0.6436008214950562, 0.6207548379898071, 0.6050335168838501, 0.5770056843757629, 0.632736086845398, 0.6221522688865662, 0.6362340450286865]","[0.625, 0.734375, 0.47999998927116394, 0.390625, 0.7333333492279053, 0.6875, 0.703125, 0.7111111283302307, 0.734375, 0.6875, 0.6875, 0.6800000071525574]","[0.6108780622482299, 0.6113853812217712, 42.79505615234375, 0.6314995527267456, 0.6280524373054505, 0.6239784240722657, 0.6214940190315247, 0.6195393204689026, 0.618806803226471, 0.6166493177413941, 0.6148850202560425, 0.6135908961296082]","[0.7, 0.7, 0.3, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",0.6990561315284011,0.0,False,"[0.007004737854003906, 0.004004240036010742, 0.004999876022338867, 0.004999637603759766, 0.003998756408691406, 0.005003452301025391, 0.005000114440917969, 0.004999637603759766, 0.004998683929443359, 0.0050013065338134766, 0.006000041961669922, 0.005508899688720703]","[1, 1, 2, 2, 2, 2, 3, 3, 4, 4]",612,612,0.5426835690330589,0.8554286940237432,0.6800000071525574,0.6362340450286865,0.7,0.6135908961296082,0.0,0.0
17,128,"[64, 89, 124, 173, 242, 338]",5,7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[94, 91, 87, 87, 75, 75, 75, 74, 74, 71, 68, 67, 67, 57, 53, 52, 35, 26, 25, 24, 21, 20, 13, 6, 5]",pyramid,25,<class 'torch.nn.modules.activation.ReLU'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.001504843371654464,0.0,,128,True,kaiming_normal,exponential,{'gamma': 0.9},None,"[8.168578147888184, 6.3079423904418945, 4.228476524353027, 2.771263599395752, 2.0271244049072266, 1.982824683189392, 2.0651328563690186]","[0.453125, 0.4269663095474243, 0.41129031777381897, 0.3984375, 0.35555556416511536, 0.40625, 0.3947368562221527]","[0.7613708853721619, 0.7479449391365052, 0.7342484354972839, 0.7331479072570801, 0.7288713455200195, 0.7259780526161194, 0.7227355122566224]","[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",0.29720020652271517,0.0,False,"[0.00910496711730957, 0.006999969482421875, 0.008001089096069336, 0.007999658584594727, 0.008004188537597656, 0.008003473281860352, 0.00809788703918457]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",357,357,0.1966595452646261,0.39774086778080425,0.3947368562221527,2.0651328563690186,0.3,0.7227355122566224,0.0,0.0
18,1024,"[64, 89, 124, 173, 242, 338]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",constant,16,<class 'torch.nn.modules.activation.GELU'>,0.0,<class 'torch.optim.sgd.SGD'>,0.0017106775383840982,1e-05,0.8,1024,False,xavier_normal,cosine,{'T_max': 50},None,"[0.6914555430412292, 0.6913439631462097, 0.6910005807876587, 0.6906239986419678, 0.6901576519012451]","[0.703125, 0.6966292262077332, 0.7016128897666931, 0.6994219422340393, 0.6983470916748047]","[0.6913137435913086, 0.6910176277160645, 0.6906158924102783, 0.6901325583457947, 0.6895865201950073]","[0.7, 0.7, 0.7, 0.7, 0.7]",0.6748679876787905,0.0,False,"[0.005000114440917969, 0.0030040740966796875, 0.004998445510864258, 0.008001565933227539, 0.004004955291748047]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.3796996776052565,0.9700362977523245,0.6983470916748047,0.6901576519012451,0.7,0.6895865201950073,0.0,0.0
19,512,"[64, 89, 124, 173, 242, 338]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]",constant,23,<class 'torch.nn.modules.activation.Tanh'>,0.0,<class 'torch.optim.adamw.AdamW'>,0.0008204407187357085,0.001,,512,False,kaiming_uniform,none,{},None,"[0.7101160287857056, 0.7419959902763367, 0.6195533871650696, 0.6288767457008362, 0.6069914698600769]","[0.5, 0.3932584226131439, 0.6854838728904724, 0.6589595079421997, 0.6942148208618164]","[0.703517496585846, 0.6638911962509155, 0.6465805172920227, 0.6372542977333069, 0.6287199854850769]","[0.49375, 0.58125, 0.625, 0.63125, 0.65]",0.6323241704728079,0.0,False,"[0.006003141403198242, 0.005999326705932617, 0.005506753921508789, 0.008000612258911133, 0.007001161575317383]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.38439411314554206,0.8802542278000737,0.6942148208618164,0.6069914698600769,0.65,0.6287199854850769,0.0,0.0
20,64,"[64, 89, 124, 173, 242, 338]",5,12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[91, 19, 42, 28, 46, 41, 90, 83, 56, 45]",irregular,10,<class 'torch.nn.modules.activation.ReLU'>,0.2,<class 'torch.optim.adamw.AdamW'>,0.00022837502942526245,0.01,,64,True,kaiming_uniform,step,"{'step_size': 20, 'gamma': 0.5}",None,"[0.8936794996261597, 0.8623999357223511, 1.2053147554397583, 0.7319462895393372, 0.7665814161300659, 0.8107458353042603, 0.808403730392456, 0.5446941256523132, 0.6628246307373047, 0.6569750308990479, 0.7553589940071106, 0.6123717427253723]","[0.6875, 0.75, 0.5600000023841858, 0.625, 0.6333333849906921, 0.59375, 0.71875, 0.6888889074325562, 0.703125, 0.734375, 0.734375, 0.7199999690055847]","[0.6228044509887696, 0.6256277203559876, 0.6288613319396973, 0.6321826100349426, 0.6353763341903687, 0.6390213131904602, 0.6424591898918152, 0.6456729650497437, 0.6480679392814637, 0.6506423592567444, 0.6533624649047851, 0.6555902123451233]","[0.7, 0.7, 0.7, 0.70625, 0.69375, 0.69375, 0.69375, 0.69375, 0.69375, 0.6875, 0.6875, 0.6875]",0.6961139543994406,0.0,False,"[0.003998517990112305, 0.004114627838134766, 0.0030007362365722656, 0.0030710697174072266, 0.0029993057250976562, 0.004998922348022461, 0.0029993057250976562, 0.0050008296966552734, 0.005999088287353516, 0.0039975643157958984, 0.0029997825622558594, 0.0030007362365722656]","[1, 1, 2, 2, 2, 2, 3, 3, 4, 4]",612,612,0.5240646018164321,0.868163306982449,0.7199999690055847,0.6123717427253723,0.6875,0.6555902123451233,0.0,0.0
21,32,"[64, 89, 124, 173, 242, 338]",5,23,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0]","[65, 38, 17]",pyramid,3,<class 'torch.nn.modules.activation.Sigmoid'>,0.3,<class 'torch.optim.rmsprop.RMSprop'>,0.0014971632994811087,0.001,,32,False,kaiming_normal,exponential,{'gamma': 0.99},None,"[0.9017513394355774, 0.7634575963020325, 0.6795662045478821, 0.6152782440185547, 0.6913363933563232, 0.5960231423377991, 0.625540554523468, 0.5742716193199158, 0.789314866065979, 0.6521010398864746, 0.6185965538024902, 0.5702430605888367, 0.6476170420646667, 0.5655409693717957, 0.581957995891571, 0.5725052356719971, 0.7562206983566284, 0.6130282282829285, 0.617656946182251, 0.6447340250015259, 0.6009453535079956, 0.6665100455284119, 0.6128318309783936]","[0.34375, 0.375, 0.46875, 0.71875, 0.6399999856948853, 0.78125, 0.71875, 0.75, 0.5, 0.6875, 0.71875, 0.6875, 0.6875, 0.71875, 0.692307710647583, 0.75, 0.59375, 0.6875, 0.6875, 0.65625, 0.75, 0.6875, 0.6666666865348816]","[0.6982479929924011, 0.6436062574386596, 0.6247089624404907, 0.6164583921432495, 0.6177330136299133, 0.6134483933448791, 0.6123839855194092, 0.6119300484657287, 0.6133314728736877, 0.6128246545791626, 0.611789447069168, 0.6116459131240845, 0.6111622095108032, 0.610538387298584, 0.6103148579597473, 0.6101614832878113, 0.6108311533927917, 0.6099146246910095, 0.6095585823059082, 0.6094850778579712, 0.6094517588615418, 0.6092910647392273, 0.6089707851409912]","[0.30625, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",0.7240154820648015,0.0,False,"[0.0019998550415039062, 0.002000570297241211, 0.0019996166229248047, 0.0009982585906982422, 0.0009996891021728516, 0.002998828887939453, 0.0019981861114501953, 0.0019996166229248047, 0.0010008811950683594, 0.003000497817993164, 0.0020034313201904297, 0.0019998550415039062, 0.0020020008087158203, 0.0020008087158203125, 0.0019991397857666016, 0.001253366470336914, 0.0010004043579101562, 0.0009999275207519531, 0.0010001659393310547, 0.001999378204345703, 0.001998424530029297, 0.0020008087158203125, 0.0010004043579101562]","[2, 2, 3, 3, 4, 4, 6, 6, 8, 8]",1173,1173,0.5924130355005773,0.8556179286290256,0.6666666865348816,0.6128318309783936,0.7,0.6089707851409912,0.0,0.0
22,128,"[64, 89, 124, 173, 242, 338]",5,7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0]","[100, 89, 77, 77, 66, 64, 64, 47, 38, 31, 28, 17, 14, 17, 28, 31, 38, 47, 64, 64, 66, 77, 77, 89, 100]",hourglass,24,<class 'torch.nn.modules.activation.Tanh'>,0.1,<class 'torch.optim.rmsprop.RMSprop'>,0.0001070402904423327,1e-05,,128,False,kaiming_normal,cosine,{'T_max': 50},None,"[0.6837178468704224, 0.7203142642974854, 0.6650756597518921, 0.6696562170982361, 0.679572582244873, 0.6782895922660828, 0.6272713541984558]","[0.578125, 0.483146071434021, 0.596774160861969, 0.578125, 0.5777778029441833, 0.5546875, 0.6315789222717285]","[0.6579316616058349, 0.6416966199874878, 0.6214936137199402, 0.6226876139640808, 0.6093746304512024, 0.6038912773132324, 0.6002850651741027]","[0.6125, 0.63125, 0.64375, 0.65, 0.66875, 0.66875, 0.675]",0.6645350745371547,0.0,False,"[0.007999897003173828, 0.008000612258911133, 0.0070002079010009766, 0.008000612258911133, 0.007999181747436523, 0.005506038665771484, 0.006999492645263672]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",357,357,0.45410572739090016,0.8749644216834092,0.6315789222717285,0.6272713541984558,0.675,0.6002850651741027,0.0,0.0
23,512,"[64, 89, 124, 173, 242, 338]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69]",constant,16,<class 'torch.nn.modules.activation.LeakyReLU'>,0.0,<class 'torch.optim.rmsprop.RMSprop'>,0.00012072674410875348,0.001,,512,True,kaiming_uniform,cosine,{'T_max': 50},None,"[282.78955078125, 107.29369354248047, 20.744873046875, 25.3607234954834, 71.50701904296875]","[0.296875, 0.6966292262077332, 0.5806451439857483, 0.6705201864242554, 0.3140495717525482]","[119.6781997680664, 30.385074615478516, 27.00762367248535, 71.05427551269531, 64.93419647216797]","[0.7, 0.4375, 0.675, 0.2875, 0.7]",0.48901895995747535,0.0,False,"[0.004998922348022461, 0.00500035285949707, 0.005002737045288086, 0.005509376525878906, 0.00500178337097168]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.2059013231889263,0.7721365967260244,0.3140495717525482,71.50701904296875,0.7,64.93419647216797,0.0,0.0
24,512,"[64, 89, 124, 173, 242, 338]",5,5,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[1.0, 2.0, 3.0, 4.0, 5.0]","[12, 12, 19, 21, 23, 44, 49, 62, 93]",inv_pyramid,9,<class 'torch.nn.modules.activation.Tanh'>,0.2,<class 'torch.optim.adam.Adam'>,0.04335120795923277,1e-05,,512,True,xavier_normal,cosine,{'T_max': 100},None,"[0.6838693022727966, 0.8217251300811768, 1.3324466943740845, 1.3390721082687378, 1.4657062292099]","[0.609375, 0.6966292262077332, 0.41129031777381897, 0.560693621635437, 0.3512396514415741]","[0.8988820314407349, 1.2501740455627441, 1.2886897325515747, 1.5138356685638428, 0.9920307993888855]","[0.66875, 0.4125, 0.55, 0.33125, 0.69375]",0.4697700269797091,0.0,False,"[0.0040056705474853516, 0.004000186920166016, 0.004998922348022461, 0.0049991607666015625, 0.003000497817993164]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",255,255,0.24670153510479292,0.6928385188546253,0.3512396514415741,1.4657062292099,0.69375,0.9920307993888855,0.0,0.0
25,64,"[64, 89, 124, 173, 242, 338]",5,12,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[6, 48, 38, 30, 4, 83, 4, 3, 3, 96, 54]",irregular,11,<class 'torch.nn.modules.activation.GELU'>,0.2,<class 'torch.optim.adam.Adam'>,0.06740674955757228,0.001,,64,True,kaiming_normal,none,{},None,"[0.6527435779571533, 1.090024471282959, 11.845266342163086, 4.752939701080322, 0.6673996448516846, 0.5947221517562866, 0.6504953503608704, 0.5709471106529236, 0.6522582769393921, 0.7663040161132812, 0.645362913608551, 0.7931057810783386]","[0.671875, 0.703125, 0.47999998927116394, 0.578125, 0.6166666746139526, 0.703125, 0.671875, 0.6888889074325562, 0.65625, 0.640625, 0.6875, 0.5]","[1.0110028266906739, 1.2374421954154968, 3.2180060386657714, 0.6481287598609924, 0.611858069896698, 0.6151146292686462, 0.6146892786026001, 0.6155576825141906, 0.6450856566429138, 0.6138125538825989, 0.6197949647903442, 0.6109981656074523]","[0.7, 0.36875, 0.64375, 0.69375, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",0.730700000834137,0.0,False,"[0.0049991607666015625, 0.004998683929443359, 0.004001140594482422, 0.003999948501586914, 0.0030028820037841797, 0.005997657775878906, 0.003998279571533203, 0.003999233245849609, 0.0029993057250976562, 0.0025017261505126953, 0.003998279571533203, 0.003999471664428711]","[1, 1, 2, 2, 2, 2, 3, 3, 4, 4]",612,612,0.5643827334557057,0.8970172682125683,0.5,0.7931057810783386,0.7,0.6109981656074523,0.0,0.0
